Timestamp,ID,Pos:0,Pos:1,Pos:2,Vec:x,Vec:y,Vec:z,Diff:0,Diff:1,Diff:2,Diff:3,Diff:4,Diff:5,Diff:6,Diff:7,Diff:8
8.124345273087485,0,26,0.0,0.0,0.35509645930075434,-0.06191792276777588,0.11828907102931459,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
8.509255528804564,0,27,0.0,0.0,-0.1133627643296051,-0.0960337798263619,-0.234914631961366,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
9.296545843751327,0,28,0.0,0.0,-0.21781670192912994,-0.03376677425306982,0.04813242016111288,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
9.370141203736125,0,29,0.0,0.0,-0.5973296985137059,-0.31920630147680273,-0.6041577720718482,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
10.168277088447033,0,30,0.0,0.0,0.3791521227193034,-0.03829364655932061,-0.2107567719103545,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
10.183132386761917,0,31,0.0,0.0,0.5267284697724529,0.2645203628689139,0.01463204835938409,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
10.387477283726989,0,32,0.0,0.0,-0.6268376671788511,-0.06361293702993204,-0.4324388519343315,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
11.302317204819232,0,33,0.0,0.0,0.20926991905581346,-0.13357770561505455,0.5215204340442855,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
11.71523047720437,0,34,0.0,0.0,0.46867422789522595,0.3914714445600632,-0.330715536317998,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
11.809649012585513,0,35,0.0,0.0,-0.5352437716936622,-0.14462165554983772,0.03428820367897564,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
11.9492988741398,0,36,0.0,0.0,0.24122730445228943,0.8105846072498841,0.20007438508585423,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
12.275800209271871,0,37,0.0,0.0,0.2706375548519363,0.6163039685518091,-0.19281545504526784,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
13.411935322600232,0,38,0.0,0.0,0.5509199421350505,-0.1849948852696109,-0.1858925538714437,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
13.436949778367726,0,39,0.0,0.0,0.25352966001904426,-0.45700604106310655,0.5092318424180625,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
14.155890256673494,0,40,0.0,0.0,-0.28477524580003066,-0.15096001417883784,-0.3725249506603498,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
14.387977569097831,0,41,0.0,0.0,-0.7727820286690792,0.4237895248547128,0.4682359053503246,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
14.709573666318473,0,42,0.0,0.0,-0.030209773438290257,0.6710372038718235,0.22400518529253843,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
14.82385878508262,0,43,0.0,0.0,0.6519193979306793,0.5603516954974915,-0.2765138364502756,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
14.948079012226973,0,44,0.0,0.0,-0.43634339429366065,0.6419269659669704,-0.24336619508729224,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
15.119448486293317,0,45,0.0,0.0,0.1817770680357119,-0.6022343757751318,-0.117269662770072,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
15.333633587611686,0,46,0.0,0.0,0.1476422361992496,-0.3888532773002354,-0.3234790967549457,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
15.886553390534333,0,47,0.0,0.0,0.7009154101470364,-0.06009028817465007,-0.331083058074174,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
16.252462802349633,0,48,0.0,0.0,0.2479986884411921,0.06498659371886464,0.44792343644745375,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
16.773075476012163,0,49,0.0,0.0,-0.27362683201527943,-0.4543161227664057,0.3265743996038689,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
16.948343900488037,0,50,0.0,0.0,0.4961500579262311,0.0551763144062363,0.00138304427176879,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
17.45988228793757,0,51,0.0,0.0,0.6650472775926975,0.3731099664999999,-0.6354297521432659,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
17.75683397022015,0,52,0.0,0.0,0.63499628457877,0.7260676628148162,-0.2634307736655779,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
18.7141748860839,0,53,0.0,0.0,0.3679780809707032,-0.32023535583601365,-0.2607974399110199,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
18.792588707922025,0,54,0.0,0.0,-0.4868016295959372,-0.21053900393903535,0.4159082353719533,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
19.03276047123807,0,55,0.0,0.0,0.07777324884460327,0.2038320843528779,-0.06052788749225379,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
19.350059186676507,0,56,0.0,0.0,-0.6136485673087511,-0.7255016169030137,0.22531734091681252,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
19.632414400164485,0,57,0.0,0.0,-0.0985874723425966,0.011976937951526101,0.017793577437728723,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
19.92392526973522,0,58,0.0,0.0,-0.20884871494505905,-0.5454946720191763,0.009604261108281801,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
20.059223952147327,0,59,0.0,0.0,-0.13130568714967622,0.6227377305484509,0.3246831249724468,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
20.100993675149383,0,60,0.0,0.0,-0.24552037661867293,0.1966679551517916,-0.15387624650752715,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
20.720435250528514,0,61,0.0,0.0,0.15235035572406871,0.008533427952684794,0.05163353460383573,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
21.4176077705499,0,62,0.0,0.0,-0.5186749122096139,0.3594059894342773,0.06008897761848259,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
21.988141016117368,0,63,0.0,0.0,-0.02792341761045295,-0.15632825473259987,0.23427306690278465,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
22.071264120248486,0,64,0.0,0.0,0.1995915695599995,0.5659709987295733,0.26785680913668136,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
22.1480923834335,0,65,0.0,0.0,0.26684282746007154,0.5255662350283093,-0.7589677020069869,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
22.764754079215088,0,66,0.0,0.0,0.022193475676015883,-0.17146150094104765,-0.25667636174976427,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
22.81080026521806,0,67,0.0,0.0,-0.7029460668737748,-0.3746267326354532,0.47496728197916827,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
22.977554384048588,0,68,0.0,0.0,-0.30238347571091856,0.2017996439139492,0.15660398600386077,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
23.033511246066954,0,69,0.0,0.0,-0.20573339893951062,0.5739905705613212,0.33871017756755634,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
23.756183659194306,0,70,0.0,0.0,-0.027323317976230804,-0.7736845595555165,0.013294110545714732,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
23.90998540575683,0,71,0.0,0.0,-0.38711626148531114,0.06067715196649836,0.29322440106535175,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
25.362459671980922,0,72,0.0,0.0,0.44576875792316545,0.331455394949443,0.14861588418096158,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
25.647743744817507,0,73,0.0,0.0,0.449767587666606,0.15498274338608972,0.546817942032713,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
25.68881498665126,0,74,0.0,0.0,0.825838879018554,-0.08725257446968886,-0.38266640143174646,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
25.87617694506399,0,75,0.0,0.0,-0.07008949466628606,0.0842794430959366,0.022005127300453425,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
26.28024471342327,0,76,0.0,0.0,-0.04921565599686109,0.15910199542842426,0.4043731611245122,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
26.32045342069578,0,77,0.0,0.0,0.13622621022038436,0.2833352283328117,0.25266168798635524,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
26.906496226321188,0,78,0.0,0.0,0.4528634583692238,0.08546485469214044,0.23957621611864263,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
27.454012928233404,0,79,0.0,0.0,-0.04912005128288239,0.09426818160141348,0.19657142604258795,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
27.616933568904024,0,80,0.0,0.0,-0.5945794688528429,0.4740162482047322,0.19677655196829683,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
28.088340136316543,0,81,0.0,0.0,0.603588925186618,-0.32620461422365865,0.15047175779417532,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
28.59721712542791,0,82,0.0,0.0,0.04662149582265396,-0.2268500967632597,-0.18869479338159675,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
28.913029042368763,0,83,0.0,0.0,-0.09445496446154128,-0.25907595007723455,0.21636878321063155,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
29.129302627088258,0,84,0.0,0.0,0.06725576389701421,-0.16503284516157915,0.07479434206064783,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
29.677897941462874,0,85,0.0,0.0,0.009430389240191968,0.03932837413793417,0.1497781729691459,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
29.991071393072048,0,86,0.0,0.0,0.12472569624301731,0.2689470665197842,0.01738319523777486,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
30.176460116164222,0,87,0.0,0.0,-0.1413463574316067,-0.3846453210428376,0.07974398570011777,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
30.22640437875543,0,88,0.0,0.0,-0.5751723027204317,0.047174655345205624,0.6878352752688578,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
30.48694808678875,0,89,0.0,0.0,0.2169457959727675,-0.46427267451330534,-0.7840193100030908,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
30.722369283434393,0,90,0.0,0.0,-0.14874958852445416,-0.3606856019578617,-0.20043073560878988,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
31.24198404822495,0,91,0.0,0.0,-0.16076360531341116,0.09278931148461854,0.17147711794148715,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
31.286965269862527,0,92,0.0,0.0,0.0036995505509888173,0.2713035330188777,-0.3390987298948957,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
31.491390094995143,0,93,0.0,0.0,0.3182005472654728,-0.04954422991420301,-0.2860523849400198,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
32.1901234955172,0,94,0.0,0.0,-0.09062851466959226,-0.19360352377237422,0.13307790987938892,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
32.389096859059386,0,95,0.0,0.0,-0.23122415697470602,-0.7933794072982033,-0.1514789548236551,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
32.654982545677115,0,96,0.0,0.0,0.09349973594568686,-0.1449540950700701,-0.2321025003144391,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
32.911425008019535,0,97,0.0,0.0,0.11578430393706998,-0.055156603241766425,0.10944908553501541,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
33.1042799249897,0,98,0.0,0.0,0.26876575438117695,0.17030341660378162,-0.05671438420372271,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
33.147109226106785,0,99,0.0,0.0,-0.014919138642930934,-0.10053783673633951,0.05650357510466652,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
33.17741868664324,0,100,0.0,0.0,-0.3374424115300249,0.22282026509938552,0.47897886283801194,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
33.39360871195463,0,101,0.0,0.0,0.11654405707599912,0.021818924364179995,-0.4493027783143702,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
33.50525234841864,0,102,0.0,0.0,0.2369426858970484,0.4361316291476722,-0.4284508988781137,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
33.89353575266366,0,103,0.0,0.0,0.6525132305918874,0.4962610597704752,0.07270486891522028,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
34.341863673604934,0,104,0.0,0.0,0.10181811588417704,0.4157821270269264,0.4557703548936381,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
34.83229759374788,0,105,0.0,0.0,-0.530173428636981,0.35528118419074917,-0.05109147601039649,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
34.95795177322957,0,106,0.0,0.0,-0.016446607424232575,-0.2647471050446081,0.3352089246411397,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
35.014627573529374,0,107,0.0,0.0,0.28493333767187634,-0.23706085365629553,0.34984316480729477,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
35.12766695429073,0,108,0.0,0.0,0.15573889569372082,0.03953986208047108,-0.2396539112543419,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
35.457418973392556,0,109,0.0,0.0,0.035561214027795385,0.14359207198362148,0.023006405104810734,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
35.62435882590782,0,110,0.0,0.0,-0.12407573229865985,0.1892264497894862,-0.24240210938101586,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
36.22624793413204,0,111,0.0,0.0,-0.6556673147927916,-0.14309049016830716,0.5868070573094595,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
36.41549929935927,0,112,0.0,0.0,-0.1578190850012609,0.025968342487395827,0.34332977950008353,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
36.50554555800068,0,113,0.0,0.0,0.15032047968395496,-0.09974469833912261,0.01809017745648578,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
37.12714328472129,0,114,0.0,0.0,-0.04005349925606661,-0.10041341010098406,-0.21976355824741417,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
37.33491980099976,0,115,0.0,0.0,-0.34820641886022374,-0.003883118608035499,-0.2758517972476636,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
37.40069655936815,0,116,0.0,0.0,-0.13189147464461948,-0.030159553620407335,-0.045152864167368786,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
37.546600968954934,0,117,0.0,0.0,0.19124917919125736,0.4346598002735583,-0.4032794760575635,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
38.053660061713224,0,118,0.0,0.0,-0.10631828465933027,-0.18879538992151054,-0.0016156299855241342,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
38.124067701566716,0,119,0.0,0.0,-0.9328873313727387,0.028314299535745862,-0.16336304796861514,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
38.47508818261709,0,120,0.0,0.0,-0.17638759301418513,0.22871138317001452,-0.024212123559672154,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
38.58870828885861,0,121,0.0,0.0,-0.38861991009575203,0.07808398976437116,-0.6273027576344337,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
38.892252792335164,0,122,0.0,0.0,-0.26492945377449134,0.07052965408238808,-0.04319633912428189,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
39.50421814046497,0,123,0.0,0.0,0.5170911225575259,-0.7648197879098503,-0.05502051841792652,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
39.70983470367577,0,124,0.0,0.0,0.30085980050037825,-0.5777781233499244,0.23559926250965874,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
39.87719437145343,0,125,0.0,0.0,-0.7188485997360059,0.4064335020347502,0.4167726727969897,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
40.03878975672093,0,126,0.0,0.0,-0.01772759740917435,-0.3506851394787375,-0.2119583475174677,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
40.39423395701516,0,127,0.0,0.0,-0.5242616016081307,-0.5703709717914686,-0.1268410611949422,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
40.587640807344414,0,128,0.0,0.0,-0.05158512802338609,-0.7842139226628997,-0.30429773117436615,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
41.510431080371525,0,129,0.0,0.0,0.008934907161036867,0.5403497608139626,-0.08331534458837815,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
42.01594269606621,0,130,0.0,0.0,-0.1647066219771261,-0.1477260239728478,-0.0209452133243006,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
42.32073216041314,0,131,0.0,0.0,0.13297791178303037,-0.7547341193346059,0.352569653218571,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
42.92489379538607,0,132,0.0,0.0,0.10849324372162125,0.39458850983522825,-0.659350859821855,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
43.04603810330826,0,133,0.0,0.0,0.513208606422771,0.35571225838054443,-0.04361054004175093,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
43.676471817755825,0,134,0.0,0.0,-0.48290196259121276,0.47534085981303975,0.7077667362368333,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
44.079776488583626,0,135,0.0,0.0,0.3888226798369196,-0.354517544948381,0.13219891904056205,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
44.29466982646919,0,136,0.0,0.0,0.035731562103582984,-0.5372704904382603,-0.13641676240244494,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
45.048706983502214,0,137,0.0,0.0,-0.24596584188227594,0.2959227510369788,-0.06727669610243771,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
45.49985446132687,0,138,0.0,0.0,0.509538019553329,0.545382829667481,0.14700381272730145,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
46.1172683597803,0,139,0.0,0.0,0.062169323305843315,-0.045869292196930325,0.10487769089845327,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
46.35186042655094,0,140,0.0,0.0,-0.06980888118773239,0.08120583595657471,0.28635644490371676,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
46.42859486933374,0,141,0.0,0.0,-0.06777866571789157,-0.03992004211239389,-0.14177567490818074,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
46.75993177533842,0,142,0.0,0.0,0.3256635044803135,0.12355991596673585,0.21122706138037894,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
47.06955859338038,0,143,0.0,0.0,0.6643733062036071,-0.04196972977575122,0.41636996974321505,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
47.70613491076129,0,144,0.0,0.0,-0.3687216598055125,-0.14393417110718948,-0.08526731787075213,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
47.888807060153304,0,145,0.0,0.0,-0.45134891217196643,0.36670285248179735,0.02276268818857815,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
48.05302802413364,0,146,0.0,0.0,-0.24328233043232417,-0.2567981426866851,-0.05718802029089589,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
48.166000625191394,0,147,0.0,0.0,0.09479546767521613,-0.4868058064334541,0.34695846598715846,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
48.5744414093581,0,148,0.0,0.0,0.620003728035069,0.34426213893448304,0.17818959645733135,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
49.091648951162966,0,149,0.0,0.0,-0.0998183980266475,0.21923922921697225,0.27610062246269895,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
49.27772592036726,0,150,0.0,0.0,0.21793322074740495,-0.21732759684175468,0.07330625839175736,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
49.310425201744636,0,151,0.0,0.0,0.16057530732429295,0.11469287518030757,0.28585688630248546,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
50.042454438779664,0,152,0.0,0.0,0.8622825322779737,0.03524131262865228,-0.07418930026124369,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
50.407249327554084,0,153,0.0,0.0,0.11961247908171399,0.6851842239102501,-0.3657828262295716,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
50.43058654478587,0,154,0.0,0.0,0.12733629624545206,0.22973543268268865,0.3955256219921131,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
51.157984516603946,0,155,0.0,0.0,-0.08021094324616052,0.13791134693120521,0.17806534134629615,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
51.19427722529992,0,156,0.0,0.0,-0.3014293134449119,0.22423521140429756,0.5964979489729696,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
51.56248849148271,0,157,0.0,0.0,-0.6493430305493172,-0.20424246433266682,-0.7089494589683495,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
51.60771050308084,0,158,0.0,0.0,-0.16921832534446637,0.407062077742431,0.20016003212188277,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
53.03449021293996,0,159,0.0,0.0,0.29447118472488587,-0.3989344675270089,0.40000236045319376,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
53.4277058904616,0,160,0.0,0.0,-0.29248276922389593,-0.40311782297742305,0.6096754798714173,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
53.430562376949645,0,161,0.0,0.0,-0.4412559666348682,0.49058562890608765,-0.05980451299180336,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
53.79722599248791,0,162,0.0,0.0,-0.5251939644356046,-0.0050451293874614975,0.06441595453648807,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
